id_contrato,id_cliente,id_producto,fecha_contrato
3807.0,569,18,2024-06-06 00:00:00.000000
3808.0,20,7,2024-04-11 00:00:00.000000
3809.0,592,22,2024-06-12 00:00:00.000000
3810.0,340,26,2022-04-01 00:00:00.000000
3811.0,939,29,2024-09-21 00:00:00.000000
3812.0,815,12,2023-02-25 00:00:00.000000
3813.0,68,5,2023-07-14 00:00:00.000000
3814.0,288,27,2022-04-01 00:00:00.000000
3815.0,32,11,2025-01-03 00:00:00.000000
3816.0,385,21,2025-03-29 00:00:00.000000
3817.0,548,27,2024-07-30 00:00:00.000000
3818.0,170,19,2023-02-26 00:00:00.000000
3819.0,621,13,2023-02-13 00:00:00.000000
3820.0,192,20,2024-07-13 00:00:00.000000
3821.0,120,28,2024-02-11 00:00:00.000000
3822.0,802,25,2022-11-15 00:00:00.000000
3823.0,316,23,2023-09-13 00:00:00.000000
3824.0,879,11,2024-11-29 00:00:00.000000
3825.0,727,2,2024-04-19 00:00:00.000000
3826.0,279,14,2022-12-28 00:00:00.000000
3827.0,89,16,2023-04-03 00:00:00.000000
3828.0,899,8,2022-04-23 00:00:00.000000
3829.0,381,15,2024-07-22 00:00:00.000000
3830.0,850,10,2022-11-27 00:00:00.000000
3831.0,222,17,2023-11-14 00:00:00.000000
3832.0,310,6,2022-07-31 00:00:00.000000
3833.0,115,12,2023-12-21 00:00:00.000000
3834.0,804,2,2023-04-25 00:00:00.000000
3835.0,797,7,2024-07-01 00:00:00.000000
3836.0,936,3,2023-01-06 00:00:00.000000
3837.0,455,17,2024-06-19 00:00:00.000000
3838.0,26,26,2024-09-22 00:00:00.000000
3839.0,495,29,2023-10-24 00:00:00.000000
3840.0,513,5,2023-02-22 00:00:00.000000
3841.0,195,11,2023-05-01 00:00:00.000000
3842.0,946,16,2024-11-21 00:00:00.000000
3843.0,751,28,2025-02-19 00:00:00.000000
3844.0,537,10,2022-05-04 00:00:00.000000
3845.0,795,11,2023-05-01 00:00:00.000000
3846.0,147,25,2023-02-21 00:00:00.000000
3847.0,893,4,2024-05-20 00:00:00.000000
3848.0,842,17,2023-03-28 00:00:00.000000
3849.0,693,5,2023-05-15 00:00:00.000000
3850.0,211,24,2024-04-30 00:00:00.000000
3851.0,38,15,2024-11-20 00:00:00.000000
3852.0,397,23,2023-10-07 00:00:00.000000
3853.0,886,17,2023-04-28 00:00:00.000000
3854.0,119,1,2022-08-05 00:00:00.000000
3855.0,319,30,2023-07-16 00:00:00.000000
3856.0,46,22,2024-01-23 00:00:00.000000
3857.0,869,20,2022-12-10 00:00:00.000000
3858.0,893,3,2022-05-06 00:00:00.000000
3859.0,342,15,2024-04-24 00:00:00.000000
3860.0,911,2,2022-06-24 00:00:00.000000
3861.0,106,17,2022-04-25 00:00:00.000000
3862.0,785,22,2024-12-08 00:00:00.000000
3863.0,764,10,2024-12-04 00:00:00.000000
3864.0,24,19,2022-09-15 00:00:00.000000
3865.0,777,10,2024-07-27 00:00:00.000000
3866.0,655,29,2024-03-29 00:00:00.000000
3867.0,215,11,2023-09-05 00:00:00.000000
3868.0,206,7,2022-08-07 00:00:00.000000
3869.0,294,9,2024-05-23 00:00:00.000000
3870.0,546,11,2024-10-29 00:00:00.000000
3871.0,792,15,2022-11-11 00:00:00.000000
3872.0,688,4,2023-04-09 00:00:00.000000
3873.0,280,5,2024-02-12 00:00:00.000000
3874.0,162,9,2025-01-24 00:00:00.000000
3875.0,118,1,2023-04-05 00:00:00.000000
3876.0,982,20,2022-10-15 00:00:00.000000
3877.0,574,17,2024-05-28 00:00:00.000000
3878.0,105,7,2022-12-04 00:00:00.000000
3879.0,556,12,2022-09-12 00:00:00.000000
3880.0,563,11,2023-03-15 00:00:00.000000
3881.0,278,5,2023-12-05 00:00:00.000000
3882.0,966,23,2022-07-12 00:00:00.000000
3883.0,824,10,2024-04-05 00:00:00.000000
3884.0,588,8,2023-03-17 00:00:00.000000
3885.0,176,3,2023-09-19 00:00:00.000000
3886.0,319,20,2022-04-19 00:00:00.000000
3887.0,914,11,2022-05-01 00:00:00.000000
3888.0,554,15,2022-12-06 00:00:00.000000
3889.0,52,5,2024-09-06 00:00:00.000000
3890.0,30,16,2023-12-28 00:00:00.000000
3891.0,925,22,2025-02-12 00:00:00.000000
3892.0,52,4,2023-06-22 00:00:00.000000
3893.0,393,2,2024-07-30 00:00:00.000000
3894.0,89,14,2023-04-17 00:00:00.000000
3895.0,402,6,2023-11-11 00:00:00.000000
3896.0,722,20,2023-12-18 00:00:00.000000
3897.0,913,19,2025-03-04 00:00:00.000000
3898.0,645,27,2023-03-13 00:00:00.000000
3899.0,707,23,2022-12-20 00:00:00.000000
3900.0,457,20,2023-02-16 00:00:00.000000
3901.0,365,10,2024-10-23 00:00:00.000000
3902.0,341,27,2023-07-24 00:00:00.000000
3903.0,203,23,2023-09-23 00:00:00.000000
3904.0,777,22,2023-03-17 00:00:00.000000
3905.0,829,18,2022-12-03 00:00:00.000000
3906.0,81,30,2024-02-19 00:00:00.000000
3907.0,774,25,2023-04-08 00:00:00.000000
3908.0,477,19,2024-11-01 00:00:00.000000
3909.0,135,3,2024-03-31 00:00:00.000000
3910.0,833,26,2023-08-24 00:00:00.000000
3911.0,942,23,2024-03-19 00:00:00.000000
3912.0,480,4,2023-06-10 00:00:00.000000
3913.0,467,10,2024-03-16 00:00:00.000000
3914.0,701,21,2022-05-04 00:00:00.000000
3915.0,728,25,2024-07-13 00:00:00.000000
3916.0,477,16,2025-03-23 00:00:00.000000
3917.0,238,8,2022-08-25 00:00:00.000000
3918.0,148,28,2023-03-13 00:00:00.000000
3919.0,918,20,2024-05-17 00:00:00.000000
3920.0,265,30,2023-07-26 00:00:00.000000
3921.0,373,13,2022-06-15 00:00:00.000000
3922.0,188,23,2024-06-18 00:00:00.000000
3923.0,940,22,2022-09-13 00:00:00.000000
3924.0,339,26,2023-01-17 00:00:00.000000
3925.0,882,29,2023-01-14 00:00:00.000000
3926.0,333,15,2024-06-05 00:00:00.000000
3927.0,500,1,2023-04-16 00:00:00.000000
3928.0,67,16,2025-01-17 00:00:00.000000
3929.0,116,12,2023-05-22 00:00:00.000000
3930.0,491,15,2023-03-19 00:00:00.000000
3931.0,867,6,2025-02-14 00:00:00.000000
3932.0,290,25,2025-01-24 00:00:00.000000
3933.0,357,20,2023-08-12 00:00:00.000000
3934.0,589,5,2024-04-25 00:00:00.000000
3935.0,521,4,2023-09-24 00:00:00.000000
3936.0,416,27,2022-04-03 00:00:00.000000
3937.0,732,26,2022-05-01 00:00:00.000000
3938.0,110,11,2024-08-17 00:00:00.000000
3939.0,570,21,2024-11-25 00:00:00.000000
3940.0,73,26,2023-12-03 00:00:00.000000
3941.0,310,18,2024-04-27 00:00:00.000000
3942.0,473,13,2023-11-13 00:00:00.000000
3943.0,605,14,2024-10-08 00:00:00.000000
3944.0,245,20,2022-05-29 00:00:00.000000
3945.0,250,18,2025-02-05 00:00:00.000000
3946.0,163,16,2025-03-26 00:00:00.000000
3947.0,394,3,2023-06-19 00:00:00.000000
3948.0,349,7,2023-02-18 00:00:00.000000
3949.0,834,23,2024-03-26 00:00:00.000000
3950.0,606,14,2023-03-11 00:00:00.000000
3951.0,804,14,2023-08-30 00:00:00.000000
3952.0,581,26,2024-04-29 00:00:00.000000
3953.0,351,18,2023-05-09 00:00:00.000000
3954.0,711,8,2024-05-29 00:00:00.000000
3955.0,178,22,2024-02-03 00:00:00.000000
3956.0,686,3,2023-07-05 00:00:00.000000
3957.0,758,30,2023-12-08 00:00:00.000000
3958.0,729,19,2022-12-01 00:00:00.000000
3959.0,857,16,2024-12-19 00:00:00.000000
3960.0,118,19,2024-10-10 00:00:00.000000
3961.0,611,15,2023-03-06 00:00:00.000000
3962.0,334,18,2024-07-06 00:00:00.000000
3963.0,100,27,2022-04-16 00:00:00.000000
3964.0,456,6,2022-04-21 00:00:00.000000
3965.0,316,13,2022-10-03 00:00:00.000000
3966.0,72,20,2025-01-28 00:00:00.000000
3967.0,112,22,2023-05-13 00:00:00.000000
3968.0,834,20,2024-12-14 00:00:00.000000
3969.0,790,27,2025-01-13 00:00:00.000000
3970.0,389,11,2023-12-23 00:00:00.000000
3971.0,507,21,2022-08-03 00:00:00.000000
3972.0,677,2,2024-10-01 00:00:00.000000
3973.0,93,7,2024-08-21 00:00:00.000000
3974.0,837,5,2022-06-26 00:00:00.000000
3975.0,909,19,2023-07-20 00:00:00.000000
3976.0,925,25,2025-03-10 00:00:00.000000
3977.0,652,26,2023-04-13 00:00:00.000000
3978.0,1,25,2022-11-21 00:00:00.000000
3979.0,151,22,2023-12-26 00:00:00.000000
3980.0,153,15,2023-12-01 00:00:00.000000
3981.0,545,10,2024-07-12 00:00:00.000000
3982.0,400,20,2023-04-08 00:00:00.000000
3983.0,592,15,2024-11-16 00:00:00.000000
3984.0,201,7,2023-04-13 00:00:00.000000
3985.0,698,29,2023-05-14 00:00:00.000000
3986.0,325,10,2023-11-29 00:00:00.000000
3987.0,584,26,2024-04-28 00:00:00.000000
3988.0,936,22,2022-06-08 00:00:00.000000
3989.0,312,30,2024-03-25 00:00:00.000000
3990.0,966,30,2023-12-31 00:00:00.000000
3991.0,446,23,2024-12-22 00:00:00.000000
3992.0,938,12,2022-08-09 00:00:00.000000
3993.0,92,19,2023-07-27 00:00:00.000000
3994.0,9,20,2024-12-04 00:00:00.000000
3995.0,523,13,2024-10-17 00:00:00.000000
3996.0,868,5,2022-09-18 00:00:00.000000
3997.0,873,10,2024-04-02 00:00:00.000000
3998.0,64,12,2023-08-06 00:00:00.000000
3999.0,923,18,2024-07-21 00:00:00.000000
4000.0,992,2,2024-02-19 00:00:00.000000
4001.0,1,23,2024-10-04 00:00:00.000000
4002.0,574,27,2023-01-05 00:00:00.000000
4003.0,368,4,2023-04-25 00:00:00.000000
4004.0,882,10,2022-07-30 00:00:00.000000
4005.0,887,1,2023-03-21 00:00:00.000000
4006.0,241,14,2023-11-13 00:00:00.000000
4007.0,720,19,2022-12-15 00:00:00.000000
4008.0,404,21,2024-09-29 00:00:00.000000
4009.0,326,23,2024-10-21 00:00:00.000000
4010.0,392,13,2023-03-20 00:00:00.000000
4011.0,391,14,2023-02-25 00:00:00.000000
4012.0,559,7,2023-09-25 00:00:00.000000
4013.0,679,6,2022-08-05 00:00:00.000000
4014.0,487,5,2023-04-28 00:00:00.000000
4015.0,193,18,2022-11-05 00:00:00.000000
4016.0,394,27,2023-06-02 00:00:00.000000
4017.0,947,12,2022-10-11 00:00:00.000000
4018.0,861,14,2024-01-06 00:00:00.000000
4019.0,158,10,2022-04-09 00:00:00.000000
4020.0,894,22,2024-01-10 00:00:00.000000
4021.0,129,5,2023-03-19 00:00:00.000000
4022.0,12,3,2024-07-29 00:00:00.000000
4023.0,664,1,2022-12-25 00:00:00.000000
4024.0,148,24,2024-02-08 00:00:00.000000
4025.0,907,16,2022-11-03 00:00:00.000000
4026.0,674,14,2025-02-07 00:00:00.000000
4027.0,999,5,2022-11-21 00:00:00.000000
4028.0,87,5,2022-11-06 00:00:00.000000
4029.0,658,26,2024-07-25 00:00:00.000000
4030.0,426,28,2023-08-19 00:00:00.000000
4031.0,467,29,2023-05-18 00:00:00.000000
4032.0,808,23,2024-04-04 00:00:00.000000
4033.0,619,30,2022-04-07 00:00:00.000000
4034.0,436,20,2024-03-18 00:00:00.000000
4035.0,185,15,2024-08-09 00:00:00.000000
4036.0,522,14,2023-05-19 00:00:00.000000
4037.0,566,27,2023-09-30 00:00:00.000000
4038.0,461,13,2022-11-26 00:00:00.000000
4039.0,364,8,2024-11-01 00:00:00.000000
4040.0,191,14,2024-06-11 00:00:00.000000
4041.0,620,1,2023-09-11 00:00:00.000000
4042.0,592,16,2024-12-18 00:00:00.000000
4043.0,868,24,2022-07-21 00:00:00.000000
4044.0,243,23,2025-02-28 00:00:00.000000
4045.0,514,9,2025-02-21 00:00:00.000000
4046.0,421,30,2025-01-16 00:00:00.000000
4047.0,560,19,2024-08-26 00:00:00.000000
4048.0,376,2,2023-12-03 00:00:00.000000
4049.0,39,19,2024-07-13 00:00:00.000000
4050.0,495,23,2023-06-28 00:00:00.000000
4051.0,378,4,2025-02-28 00:00:00.000000
4052.0,595,16,2025-02-28 00:00:00.000000
4053.0,985,23,2022-08-20 00:00:00.000000
4054.0,82,5,2022-09-18 00:00:00.000000
4055.0,748,24,2022-09-22 00:00:00.000000
4056.0,540,28,2025-01-01 00:00:00.000000
4057.0,769,25,2024-05-06 00:00:00.000000
4058.0,287,15,2025-03-21 00:00:00.000000
4059.0,530,3,2023-02-19 00:00:00.000000
4060.0,536,29,2023-04-16 00:00:00.000000
4061.0,625,3,2023-08-05 00:00:00.000000
4062.0,252,16,2023-04-17 00:00:00.000000
4063.0,646,24,2023-10-08 00:00:00.000000
4064.0,680,22,2022-12-18 00:00:00.000000
4065.0,80,22,2024-11-21 00:00:00.000000
4066.0,649,18,2023-04-03 00:00:00.000000
4067.0,818,19,2022-08-22 00:00:00.000000
4068.0,320,20,2024-11-09 00:00:00.000000
4069.0,55,29,2024-08-26 00:00:00.000000
4070.0,352,18,2023-02-28 00:00:00.000000
4071.0,798,1,2024-01-21 00:00:00.000000
4072.0,481,15,2022-11-13 00:00:00.000000
4073.0,525,29,2023-04-26 00:00:00.000000
4074.0,481,19,2025-03-02 00:00:00.000000
4075.0,752,11,2024-03-22 00:00:00.000000
4076.0,432,12,2024-05-24 00:00:00.000000
4077.0,984,26,2023-09-22 00:00:00.000000
4078.0,302,10,2024-02-18 00:00:00.000000
4079.0,172,2,2023-06-04 00:00:00.000000
4080.0,712,30,2022-10-11 00:00:00.000000
4081.0,612,24,2024-12-09 00:00:00.000000
4082.0,312,24,2024-04-26 00:00:00.000000
4083.0,804,19,2024-08-27 00:00:00.000000
4084.0,267,2,2024-07-23 00:00:00.000000
4085.0,645,16,2023-06-03 00:00:00.000000
4086.0,593,6,2023-08-22 00:00:00.000000
4087.0,587,2,2022-11-12 00:00:00.000000
4088.0,673,10,2023-08-10 00:00:00.000000
4089.0,829,24,2024-05-15 00:00:00.000000
4090.0,640,1,2022-09-07 00:00:00.000000
4091.0,294,16,2022-09-21 00:00:00.000000
4092.0,85,5,2024-09-10 00:00:00.000000
4093.0,518,3,2022-06-16 00:00:00.000000
4094.0,872,26,2023-09-05 00:00:00.000000
4095.0,285,9,2024-05-03 00:00:00.000000
4096.0,136,20,2023-07-03 00:00:00.000000
4097.0,288,9,2024-01-13 00:00:00.000000
4098.0,879,9,2024-10-14 00:00:00.000000
4099.0,15,24,2023-05-19 00:00:00.000000
4100.0,115,20,2024-09-26 00:00:00.000000
4101.0,179,30,2022-09-29 00:00:00.000000
4102.0,606,24,2023-03-11 00:00:00.000000
4103.0,155,22,2024-06-02 00:00:00.000000
4104.0,458,12,2024-06-04 00:00:00.000000
4105.0,828,6,2024-02-06 00:00:00.000000
4106.0,268,26,2023-10-17 00:00:00.000000
4107.0,718,8,2023-04-30 00:00:00.000000
4108.0,497,6,2023-10-08 00:00:00.000000
4109.0,819,17,2022-11-10 00:00:00.000000
4110.0,883,2,2023-10-29 00:00:00.000000
4111.0,352,3,2024-05-27 00:00:00.000000
4112.0,991,5,2023-09-13 00:00:00.000000
4113.0,610,30,2024-12-25 00:00:00.000000
4114.0,842,5,2024-03-28 00:00:00.000000
4115.0,858,16,2025-01-12 00:00:00.000000
4116.0,771,14,2022-05-24 00:00:00.000000
4117.0,789,13,2022-09-21 00:00:00.000000
4118.0,244,22,2022-04-27 00:00:00.000000
4119.0,451,24,2022-08-17 00:00:00.000000
4120.0,653,6,2022-08-21 00:00:00.000000
4121.0,216,19,2025-02-25 00:00:00.000000
4122.0,752,27,2024-06-28 00:00:00.000000
4123.0,354,2,2025-01-12 00:00:00.000000
4124.0,658,9,2023-05-28 00:00:00.000000
4125.0,774,27,2023-06-21 00:00:00.000000
4126.0,119,2,2024-03-10 00:00:00.000000
4127.0,172,15,2024-10-20 00:00:00.000000
4128.0,409,16,2023-09-04 00:00:00.000000
4129.0,309,16,2024-03-29 00:00:00.000000
4130.0,765,25,2024-06-17 00:00:00.000000
4131.0,945,18,2024-10-02 00:00:00.000000
4132.0,240,13,2025-02-04 00:00:00.000000
4133.0,700,23,2022-10-19 00:00:00.000000
4134.0,400,16,2024-04-12 00:00:00.000000
4135.0,269,5,2023-07-21 00:00:00.000000
4136.0,544,28,2022-11-14 00:00:00.000000
4137.0,446,1,2024-08-22 00:00:00.000000
4138.0,296,30,2022-12-10 00:00:00.000000
4139.0,817,15,2024-01-21 00:00:00.000000
4140.0,392,22,2024-04-12 00:00:00.000000
4141.0,324,17,2024-03-07 00:00:00.000000
4142.0,700,2,2024-03-17 00:00:00.000000
4143.0,100,30,2024-04-23 00:00:00.000000
4144.0,545,21,2022-09-07 00:00:00.000000
4145.0,363,28,2023-05-15 00:00:00.000000
4146.0,443,20,2025-02-11 00:00:00.000000
4147.0,941,21,2024-03-26 00:00:00.000000
4148.0,879,9,2024-06-03 00:00:00.000000
4149.0,344,9,2024-05-06 00:00:00.000000
4150.0,274,26,2023-02-21 00:00:00.000000
4151.0,101,9,2024-09-10 00:00:00.000000
4152.0,671,19,2024-01-08 00:00:00.000000
4153.0,401,15,2023-08-09 00:00:00.000000
4154.0,792,22,2022-10-31 00:00:00.000000
4155.0,768,8,2023-05-17 00:00:00.000000
4156.0,752,22,2024-09-23 00:00:00.000000
4157.0,603,25,2024-02-27 00:00:00.000000
4158.0,200,17,2024-01-22 00:00:00.000000
4159.0,346,22,2022-04-11 00:00:00.000000
4160.0,707,6,2023-04-20 00:00:00.000000
4161.0,321,18,2023-07-20 00:00:00.000000
4162.0,11,22,2025-03-10 00:00:00.000000
4163.0,9,27,2022-12-01 00:00:00.000000
4164.0,70,1,2023-11-24 00:00:00.000000
4165.0,422,4,2024-05-21 00:00:00.000000
4166.0,538,4,2025-01-09 00:00:00.000000
4167.0,702,15,2023-09-04 00:00:00.000000
4168.0,360,8,2025-02-28 00:00:00.000000
4169.0,743,10,2023-12-14 00:00:00.000000
4170.0,258,7,2024-11-22 00:00:00.000000
4171.0,35,1,2023-05-25 00:00:00.000000
4172.0,635,3,2022-04-21 00:00:00.000000
4173.0,59,20,2022-11-28 00:00:00.000000
4174.0,673,29,2022-09-04 00:00:00.000000
4175.0,856,7,2022-07-25 00:00:00.000000
4176.0,974,20,2022-11-05 00:00:00.000000
4177.0,654,4,2022-07-12 00:00:00.000000
4178.0,726,4,2024-12-29 00:00:00.000000
4179.0,89,28,2023-09-22 00:00:00.000000
4180.0,620,5,2023-11-19 00:00:00.000000
4181.0,385,22,2024-02-15 00:00:00.000000
4182.0,783,29,2025-02-24 00:00:00.000000
4183.0,664,19,2023-09-03 00:00:00.000000
4184.0,823,6,2022-06-06 00:00:00.000000
4185.0,918,4,2023-08-04 00:00:00.000000
4186.0,713,6,2024-03-08 00:00:00.000000
4187.0,260,10,2023-12-31 00:00:00.000000
4188.0,479,22,2022-10-06 00:00:00.000000
4189.0,959,3,2022-07-09 00:00:00.000000
4190.0,655,15,2024-11-15 00:00:00.000000
4191.0,945,9,2024-12-05 00:00:00.000000
4192.0,788,14,2024-03-09 00:00:00.000000
4193.0,709,29,2022-09-04 00:00:00.000000
4194.0,684,25,2023-07-02 00:00:00.000000
4195.0,789,11,2024-09-06 00:00:00.000000
4196.0,264,6,2022-09-01 00:00:00.000000
4197.0,800,3,2023-07-12 00:00:00.000000
4198.0,284,25,2024-10-16 00:00:00.000000
4199.0,64,13,2023-03-20 00:00:00.000000
4200.0,398,11,2023-10-03 00:00:00.000000
4201.0,62,9,2022-08-21 00:00:00.000000
4202.0,979,27,2024-01-16 00:00:00.000000
4203.0,272,6,2023-05-11 00:00:00.000000
4204.0,452,3,2022-10-14 00:00:00.000000
4205.0,504,30,2023-12-22 00:00:00.000000
4206.0,206,20,2025-01-31 00:00:00.000000
4207.0,403,6,2022-07-01 00:00:00.000000
4208.0,661,16,2024-05-31 00:00:00.000000
4209.0,112,5,2022-10-25 00:00:00.000000
4210.0,554,25,2025-01-04 00:00:00.000000
4211.0,442,7,2024-07-30 00:00:00.000000
4212.0,629,21,2022-11-04 00:00:00.000000
4213.0,109,30,2024-04-21 00:00:00.000000
4214.0,453,23,2023-09-11 00:00:00.000000
4215.0,266,4,2023-11-18 00:00:00.000000
4216.0,36,3,2023-09-23 00:00:00.000000
4217.0,73,19,2024-01-30 00:00:00.000000
4218.0,746,9,2024-01-26 00:00:00.000000
4219.0,796,15,2023-03-01 00:00:00.000000
4220.0,20,29,2022-06-16 00:00:00.000000
4221.0,510,5,2024-06-30 00:00:00.000000
4222.0,669,21,2023-10-25 00:00:00.000000
4223.0,1,30,2024-10-17 00:00:00.000000
4224.0,39,22,2022-11-11 00:00:00.000000
4225.0,400,9,2024-04-07 00:00:00.000000
4226.0,156,23,2022-11-12 00:00:00.000000
4227.0,338,29,2022-04-02 00:00:00.000000
4228.0,401,19,2023-01-12 00:00:00.000000
4229.0,4,17,2022-12-09 00:00:00.000000
4230.0,725,25,2023-07-14 00:00:00.000000
4231.0,503,16,2024-08-08 00:00:00.000000
4232.0,447,13,2023-11-08 00:00:00.000000
4233.0,865,24,2023-09-08 00:00:00.000000
4234.0,800,26,2023-03-26 00:00:00.000000
4235.0,805,3,2023-12-25 00:00:00.000000
4236.0,554,8,2023-11-12 00:00:00.000000
4237.0,4,13,2025-01-08 00:00:00.000000
4238.0,978,23,2022-08-30 00:00:00.000000
4239.0,838,25,2024-07-28 00:00:00.000000
4240.0,494,4,2024-02-12 00:00:00.000000
4241.0,581,18,2022-04-14 00:00:00.000000
4242.0,958,12,2023-03-13 00:00:00.000000
4243.0,342,22,2022-11-22 00:00:00.000000
4244.0,311,13,2022-10-07 00:00:00.000000
4245.0,57,21,2022-09-16 00:00:00.000000
4246.0,982,21,2024-12-01 00:00:00.000000
4247.0,93,12,2024-02-12 00:00:00.000000
4248.0,548,28,2022-10-20 00:00:00.000000
4249.0,984,11,2022-05-12 00:00:00.000000
4250.0,83,27,2023-04-02 00:00:00.000000
4251.0,471,25,2024-05-28 00:00:00.000000
4252.0,785,10,2024-06-26 00:00:00.000000
4253.0,664,7,2024-08-08 00:00:00.000000
4254.0,181,18,2022-05-25 00:00:00.000000
4255.0,41,13,2024-06-15 00:00:00.000000
4256.0,677,7,2022-08-16 00:00:00.000000
4257.0,307,23,2025-02-15 00:00:00.000000
4258.0,400,29,2024-02-09 00:00:00.000000
4259.0,110,21,2022-07-03 00:00:00.000000
4260.0,706,12,2022-09-23 00:00:00.000000
4261.0,499,3,2023-09-23 00:00:00.000000
4262.0,907,21,2023-07-19 00:00:00.000000
4263.0,449,24,2024-09-18 00:00:00.000000
4264.0,195,5,2023-01-25 00:00:00.000000
4265.0,37,7,2022-12-16 00:00:00.000000
4266.0,26,24,2024-03-06 00:00:00.000000
4267.0,608,8,2024-08-28 00:00:00.000000
4268.0,501,13,2023-10-26 00:00:00.000000
4269.0,65,26,2022-06-26 00:00:00.000000
4270.0,554,21,2022-07-14 00:00:00.000000
4271.0,316,16,2022-10-11 00:00:00.000000
4272.0,547,27,2023-01-30 00:00:00.000000
4273.0,832,15,2025-01-13 00:00:00.000000
4274.0,990,1,2023-01-17 00:00:00.000000
4275.0,38,11,2025-03-07 00:00:00.000000
4276.0,58,11,2023-11-01 00:00:00.000000
4277.0,807,24,2023-03-05 00:00:00.000000
4278.0,44,13,2022-05-21 00:00:00.000000
4279.0,122,7,2024-09-25 00:00:00.000000
4280.0,827,21,2022-08-31 00:00:00.000000
4281.0,684,17,2022-09-12 00:00:00.000000
4282.0,470,22,2024-12-30 00:00:00.000000
4283.0,892,28,2022-07-07 00:00:00.000000
4284.0,550,5,2022-09-26 00:00:00.000000
4285.0,759,19,2023-01-18 00:00:00.000000
4286.0,239,30,2023-01-11 00:00:00.000000
4287.0,74,2,2024-12-20 00:00:00.000000
4288.0,754,5,2023-01-05 00:00:00.000000
4289.0,501,21,2022-07-27 00:00:00.000000
4290.0,20,16,2023-10-04 00:00:00.000000
4291.0,929,30,2024-06-08 00:00:00.000000
4292.0,634,2,2023-11-19 00:00:00.000000
4293.0,249,23,2022-09-03 00:00:00.000000
4294.0,665,5,2022-11-21 00:00:00.000000
4295.0,15,6,2024-11-28 00:00:00.000000
4296.0,648,2,2023-08-23 00:00:00.000000
4297.0,927,10,2025-02-25 00:00:00.000000
4298.0,841,26,2024-01-12 00:00:00.000000
4299.0,100,15,2024-12-30 00:00:00.000000
4300.0,626,6,2022-08-08 00:00:00.000000
4301.0,856,19,2023-12-27 00:00:00.000000
4302.0,66,27,2024-10-30 00:00:00.000000
4303.0,838,4,2023-03-16 00:00:00.000000
4304.0,117,16,2024-07-07 00:00:00.000000
4305.0,610,26,2024-07-07 00:00:00.000000
4306.0,631,8,2024-03-29 00:00:00.000000
4307.0,65,26,2022-08-27 00:00:00.000000
4308.0,208,14,2022-04-02 00:00:00.000000
4309.0,346,26,2024-08-22 00:00:00.000000
4310.0,856,24,2023-06-30 00:00:00.000000
4311.0,695,13,2023-08-10 00:00:00.000000
4312.0,333,4,2024-07-07 00:00:00.000000
4313.0,1000,22,2022-09-26 00:00:00.000000
4314.0,590,18,2025-03-18 00:00:00.000000
4315.0,141,11,2022-07-17 00:00:00.000000
4316.0,857,26,2023-08-25 00:00:00.000000
4317.0,219,25,2023-12-02 00:00:00.000000
4318.0,47,19,2022-12-24 00:00:00.000000
4319.0,178,11,2022-04-27 00:00:00.000000
4320.0,65,4,2022-07-08 00:00:00.000000
4321.0,281,5,2023-07-09 00:00:00.000000
4322.0,776,14,2024-04-27 00:00:00.000000
4323.0,173,23,2023-07-30 00:00:00.000000
4324.0,379,18,2022-12-02 00:00:00.000000
4325.0,169,15,2024-12-12 00:00:00.000000
4326.0,250,30,2022-08-11 00:00:00.000000
4327.0,596,2,2024-01-22 00:00:00.000000
4328.0,137,4,2022-11-15 00:00:00.000000
4329.0,811,28,2024-07-12 00:00:00.000000
4330.0,648,20,2023-11-18 00:00:00.000000
4331.0,386,25,2022-11-10 00:00:00.000000
4332.0,162,1,2022-09-29 00:00:00.000000
4333.0,901,16,2023-08-30 00:00:00.000000
4334.0,83,1,2022-05-13 00:00:00.000000
4335.0,8,6,2024-01-21 00:00:00.000000
4336.0,949,3,2022-06-25 00:00:00.000000
4337.0,724,21,2024-08-05 00:00:00.000000
4338.0,608,29,2024-12-15 00:00:00.000000
4339.0,291,14,2024-12-16 00:00:00.000000
4340.0,711,26,2023-10-22 00:00:00.000000
4341.0,812,25,2023-10-18 00:00:00.000000
4342.0,488,23,2022-09-02 00:00:00.000000
4343.0,130,7,2024-06-29 00:00:00.000000
4344.0,147,21,2025-01-27 00:00:00.000000
4345.0,278,17,2025-01-09 00:00:00.000000
4346.0,462,14,2024-09-12 00:00:00.000000
4347.0,245,6,2022-07-08 00:00:00.000000
4348.0,626,23,2023-10-28 00:00:00.000000
4349.0,39,20,2022-05-12 00:00:00.000000
4350.0,185,23,2022-09-22 00:00:00.000000
4351.0,512,20,2023-01-07 00:00:00.000000
4352.0,974,3,2024-06-22 00:00:00.000000
4353.0,643,27,2025-02-27 00:00:00.000000
4354.0,802,10,2024-01-22 00:00:00.000000
4355.0,357,14,2022-09-25 00:00:00.000000
4356.0,5,18,2023-09-23 00:00:00.000000
4357.0,242,7,2022-04-17 00:00:00.000000
4358.0,121,17,2024-05-25 00:00:00.000000
4359.0,98,20,2023-10-22 00:00:00.000000
4360.0,371,28,2023-05-05 00:00:00.000000
4361.0,780,18,2025-03-14 00:00:00.000000
4362.0,520,8,2023-10-21 00:00:00.000000
4363.0,476,25,2022-12-27 00:00:00.000000
4364.0,642,22,2022-10-05 00:00:00.000000
